"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111136198",119.779803548396,4.1080072253436,0.88539874751064,1.0367433362017e-06,0.000489930858370423,"bc"
"LOC111133748",118.126315724287,2.41656759336671,0.613110233843357,5.58407479120861e-06,0.00176771437833964,"bc"
"LOC111132641",12.5116607285561,19.285634147822,2.84119882058742,2.2967580610319e-12,4.03999742935511e-09,"bc"
"LOC111138466",158.996466229625,-4.3133722543875,1.22471776299733,1.60354274477689e-05,0.00396297454696788,"bb"
"LOC111133977",6.93660336773889,8.62540176457989,7.71409994072078,0.00011851225430289,0.015483144914721,"bc"
"LOC111138093",168.896501524739,1.93477729309512,1.0092740424178,0.000147807441549013,0.0181390667221893,"bc"
"LOC111136168",67.3549327251832,-5.03324861193633,1.32659119515262,8.08448238834756e-06,0.00228545429803447,"bb"
"LOC111132212",26.771741028623,10.0918015356504,4.70418777715875,1.82400535945022e-05,0.00432889954781488,"bc"
"LOC111135524",782.572099123791,1.24390288965542,0.46992993629302,1.11824366085253e-05,0.00297527989831201,"bc"
"LOC111101415",20.8918824964782,5.63154635297007,2.28829029251157,5.2346607619733e-05,0.00905682125932234,"bc"
"LOC111101146",101.41366737536,2.67204873955792,1.58211277527679,0.000294047390390165,0.0292771335677151,"bc"
"LOC111100102",43.5195634885808,-2.76152293346619,2.01627765077517,0.000542256941533068,0.0424973744624258,"bb"
"LOC111100935",950.190458819359,2.08864354262179,0.671144199105697,1.98678173100396e-05,0.00462540317404761,"bc"
"LOC111101641",13.2417801219867,4.90425788649732,2.53682190164496,0.000134607871435145,0.0168456696655319,"bc"
"LOC111099986",37.832006851613,3.13621454488249,2.20012107677738,0.000467416828579514,0.0387807335778297,"bc"
"LOC111101767",32.253669680347,-13.2840482236553,10.6431268646281,5.83799450150291e-05,0.00978003078870821,"bb"
"LOC111099431",148.045327966859,19.5460349748623,4.0191529966846,5.73074011049838e-08,4.12378848587726e-05,"bc"
"LOC111100512",1881.45509105908,-2.10604196166765,0.721568652056408,2.80180698609214e-05,0.006034749169636,"bb"
"LOC111100543",118.659413345808,-3.75070038228706,2.01645409357222,0.000211235416914536,0.0235497738392537,"bb"
"LOC111102239",285.029317676718,6.00591728697408,1.66002119826507,7.64778844386726e-06,0.00220131161554296,"bc"
"LOC111100323",533.871946436281,1.73813727507153,0.497000336448144,6.23332116709145e-06,0.00186603585338373,"bc"
"LOC111101226",31.5228708725815,3.80714024420177,2.2855802802372,0.00027710269236376,0.0280307522224325,"bc"
"LOC111101155",44.8595795458203,2.59107209549237,2.05109692703765,0.000678313314610551,0.0483601117106105,"bc"
"LOC111100024",287.574906660666,4.17514575857072,2.51370569683314,0.000248482788431952,0.0264897712031397,"bc"
"LOC111101719",170.424146552952,-4.53276422166471,6.09498906226536,0.00045820238047124,0.03837990415471,"bb"
"LOC111102018",15.869869265793,4.75868294177542,1.17303267292687,4.90950726295526e-06,0.00163626125220726,"bc"
"LOC111099618",46.8616977274212,7.35791257187795,2.20096008285041,5.80997770214248e-06,0.0017859758641285,"bc"
"LOC111099993",111.706704450471,20.4056749398783,2.20204212263732,6.30056080075879e-21,6.64961186912083e-17,"bc"
"LOC111102033",4.3451095936123,14.8166527820024,3.18478257953466,2.42574888320425e-08,1.87326978390275e-05,"bc"
"LOC111102056",14.0332646218705,-18.1475215550829,2.42913150002943,1.58643971579725e-14,4.18582119013103e-11,"bb"
"LOC111101614",4.3148133814739,-18.5190196747071,3.29514314609516,1.62429799586598e-09,1.89681521712937e-06,"bb"
"LOC111099550",5.78243577993535,-3.85060692510146,3.03474461380935,0.000448879643238966,0.0377990086814684,"bb"
"LOC111100025",131.952444398969,2.8528476935002,1.36469353075312,0.00014977411571307,0.0181691496233993,"bc"
"LOC111101217",904.462618720212,-3.14285291303635,2.19263018719877,0.000460643940219131,0.0384826080084911,"bb"
"LOC111099988",36.5999976746072,11.1948849836707,9.42723108796064,8.06512099378637e-05,0.0120369434183839,"bc"
"LOC111101290",112.308822363352,2.67188652962455,1.92167623505488,0.000522719256393407,0.0412726610871024,"bc"
"LOC111101257",839.144061086625,-1.12072146677061,0.277757926885927,9.9132080275769e-08,6.67812750147106e-05,"bb"
"LOC111100899",540.813010626177,-3.82135106108388,3.66381835317039,0.000529703856722052,0.041616584395865,"bb"
"LOC111101001",377.467669022745,-2.40834510918604,1.91989672306944,0.000695601671135479,0.0489817272590379,"bb"
"LOC111101459",120.83516384445,3.7807193296974,1.97314272713109,0.000193433281615482,0.0219515575717183,"bc"
"LOC111100324",61.3829113268871,2.22141913594609,1.3142305093675,0.000265997846996036,0.0273442332194432,"bc"
"LOC111101887",12.8881607286103,12.6216344905748,5.31492572468504,1.03119120577561e-05,0.00281461861700582,"bc"
"LOC111100157",20.0496210276922,-17.0135429551563,8.84397210161207,1.78123936918001e-05,0.00427254552325587,"bb"
"LOC111101826",11.6905787578281,-19.2325077034724,6.36723174844836,3.5674168511737e-06,0.00132884179225719,"bb"
"LOC111101825",52.3730575684105,-20.7730289533357,6.7779711209901,3.13911909673652e-06,0.00118322367667704,"bb"
"LOC111101846",78.8499168453957,-21.919381574229,3.53196466370497,1.08777022432726e-10,1.56549912921135e-07,"bb"
"LOC111101845",7.53687279935943,-21.0401015190061,5.65542846032736,1.14149408203182e-06,0.000518383106603254,"bb"
"LOC111099634",19.6361085818602,4.35320157657706,5.97346270048929,0.000493592662623996,0.0399181995410759,"bc"
"LOC111105605",22.1147039217816,9.64209403681106,7.00161246257538,6.87010228777247e-05,0.0109307124942438,"bc"
"LOC111105381",20.8659026381038,-18.1154012415657,2.51087018131905,9.73780374104122e-14,2.3716795542219e-10,"bb"
"LOC111103631",108.483296259836,3.46338472123252,1.39588493901084,8.55630905453887e-05,0.0125421230224449,"bc"
"LOC111103145",111.250522628172,-23.2059415166999,2.85063308257826,9.97657816797324e-17,4.00158094874961e-13,"bb"
"LOC111104890",19.4776006624486,18.6887194110709,2.74706118284175,1.83377857390438e-12,3.41535865923297e-09,"bc"
"LOC111105602",10.1967759973188,-6.85866984862312,6.58898832991211,0.000174058343117136,0.0205635644021446,"bb"
"LOC111104832",32.9814197199715,-21.3942992862001,3.39613630732258,6.11960936092092e-11,9.22662245645134e-08,"bb"
"LOC111104989",182.513497141416,3.87884857848799,1.09455105272045,1.61462862914174e-05,0.00396297454696788,"bc"
"LOC111102840",191.258423441507,4.52344564195903,1.73169154749594,6.25481904984996e-05,0.0103145875393932,"bc"
"LOC111104627",41.5296191169195,18.0654238363359,3.56581834775928,1.79968286354985e-08,1.46106561091578e-05,"bc"
"LOC111105398",7.71077090368294,14.1061447480884,2.82072269966792,3.13819262309625e-09,3.10504546351479e-06,"bc"
"LOC111105271",183.539111118161,-9.65120632602339,2.23985636580049,4.92156007076272e-08,3.62387058047649e-05,"bb"
"LOC111104227",37.6879571662768,11.5637039743512,9.23208676018665,7.07327467867361e-05,0.0111419911878689,"bc"
"LOC111104339",4.71926941995425,4.05918037875824,5.76953864827461,0.000561128223229142,0.0434387330168242,"bc"
"LOC111103553",57.8255293898167,-3.49434383516737,3.74870940662668,0.00067278261718307,0.0481937629530551,"bb"
"LOC111103478",4.37459420201132,15.6988702990455,4.24007548958729,8.19440106803657e-07,0.000439747672230803,"bc"
"LOC111103450",671.948808109796,1.65428530056934,0.866132216094432,0.000121052371057409,0.0156371135820407,"bc"
"LOC111102940",17.8032138326837,4.71805995175503,2.15415242152619,0.000104664877274277,0.014381313057251,"bc"
"LOC111104493",98.5215276177985,5.59049942930927,1.5605662898102,9.92864253464978e-06,0.00275754982396563,"bc"
"LOC111104621",26.6239823472957,3.45630482312895,2.63491367445965,0.000510046483212505,0.0407698882435657,"bc"
"LOC111102480",210.482841978093,3.37843340660067,0.673181012124301,2.57564128573411e-07,0.000163099908777827,"bc"
"LOC111102806",32.0717294275252,2.05829452091805,1.22896103821832,0.000258359725023728,0.0271108258492252,"bc"
"LOC111105146",3.25646225246549,11.4452358483397,4.2575589739876,5.90629416648183e-06,0.00179812582595334,"bc"
"LOC111102860",53.978556165795,3.79209656774932,1.1235797346759,2.16472295749934e-05,0.00489567559145315,"bc"
"LOC111102419",36.6639030806272,-2.80153482766528,1.5320438775038,0.000231938103625798,0.0254104644878894,"bb"
"LOC111102616",108.784234715698,4.26405672592477,1.48320164975445,4.5163795351229e-05,0.00831381446750357,"bc"
"LOC111102620",327.319073472057,4.7258800678615,0.675154562055943,1.02925809057642e-12,2.1725579775887e-09,"bc"
"LOC111103968",867.072219010232,1.78322338025633,0.700658571008544,3.94151443645658e-05,0.00779976438044301,"bc"
"LOC111110231",46.8478881056346,4.89650163759964,2.65005549644569,0.000149213532844779,0.0181691496233993,"bc"
"LOC111110555",16.7140895473355,13.807720188369,2.9687734509512,1.40483018543611e-08,1.20215495489941e-05,"bc"
"LOC111106034",15.8759656625222,17.5127832625784,2.63922826311311,3.59417679738172e-12,5.98941188203685e-09,"bc"
"LOC111109438",169.001586364746,4.65205205693434,1.6601520482551,4.64158509796264e-05,0.00844608433170649,"bc"
"LOC111109442",1129.92277022558,1.00475356151857,0.836900312910578,0.000444330367041268,0.0375157015500284,"bc"
"LOC111106867",390.343245245837,-11.1119791883291,8.50726080654109,6.79122190319933e-05,0.0108998323841114,"bb"
"LOC111105680",52.6221946849408,-8.19429623663923,11.380153468925,0.000180388556309141,0.0208924011015257,"bb"
"LOC111105746",20.9309126229144,3.96860034178349,3.05911753271608,0.000411521017877905,0.0356684897359805,"bc"
"LOC111110363",12.2213894423081,-19.8779509168815,5.38174463153759,1.20245063484892e-06,0.000536225239444881,"bb"
"LOC111105873",211.633516965887,-9.07835383644008,8.36956935734828,0.000118830276491605,0.015483144914721,"bb"
"LOC111108448",37.4683287212144,2.41553760580859,1.92617301394268,0.000696158716018163,0.0489817272590379,"bc"
"LOC111110531",134.955120685718,9.21123936954717,1.99796049188923,1.64527277227151e-08,1.37085859251739e-05,"bc"
"LOC111107416",15.3240958852986,18.168685550223,1.97325183115505,9.70539640415984e-21,7.68230652371272e-17,"bc"
"LOC111106900",87.6590262160046,3.3602197171207,1.53215960026978,0.000132028830868861,0.0165884795355948,"bc"
"LOC111106195",16.1165372314217,13.4106918736351,8.04850800784364,3.26128465709805e-05,0.00686429143305242,"bc"
"LOC111106212",220.498887858503,4.01027430330829,2.43362225045497,0.000267466367757157,0.0274062140321265,"bc"
"LOC111108941",24.8779301823567,-6.96732949729263,8.92667797222928,0.000252811225300428,0.0266816967182071,"bb"
"LOC111106568",65.600947293804,1.71492335111249,1.35196077384238,0.000585511108673431,0.0445162790066792,"bc"
"LOC111110143",11.9579970255482,-19.77195313744,2.76382505603392,2.05173380806896e-13,4.64014255936282e-10,"bb"
"LOC111106107",25.0854634641831,-19.9485239246066,2.44503792228172,1.01107471385247e-16,4.00158094874961e-13,"bb"
"LOC111107606",180.603699727945,3.54224883048328,0.72575503979139,4.54543215162889e-07,0.000252486794359428,"bc"
"LOC111108707",28.1213941947069,4.38361682291551,2.17726424424899,0.000146412436082424,0.0180377842460767,"bc"
"LOC111110249",148.539622028393,3.16923427231259,1.24325910730591,7.59450725445815e-05,0.0117296238385685,"bc"
"LOC111107775",190.570731244228,3.6611138288683,0.779621191161524,9.16871541988251e-07,0.000455020266480402,"bc"
"LOC111109176",12.6364797156221,5.94863630313448,1.64519999470095,7.90538795274848e-06,0.00225495849873804,"bc"
"LOC111106115",18.057952305207,5.81267429018456,1.76698635147731,1.49767874119086e-05,0.00376345272250676,"bc"
"LOC111107413",88.2504322230647,3.85976374962848,0.822163786226453,8.93069973248802e-07,0.000455020266480402,"bc"
"LOC111106067",96.7794881281119,2.12978539178615,1.18561590406112,0.000207845398942954,0.0232537138562962,"bc"
"LOC111110566",43.5312928596943,-3.09572788817331,1.68972136928383,0.000234374583957086,0.0255009212276607,"bb"
"LOC111105975",5.64725279171168,4.6596339332102,3.13334807376954,0.000243627126426427,0.0261551432802957,"bc"
"LOC111105982",228.26421904388,1.45278290157944,1.05458707935143,0.000374474944861681,0.034171901655223,"bc"
"LOC111105949",4.64505035235531,13.7687555559957,2.92549929069119,1.05972617103532e-08,9.58658572209156e-06,"bc"
