"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111106195",16.1165372314217,-46.7549476218164,4.68687489474247,-10.3767241391972,3.16447787209249e-25,1.81176906436869e-21,0,"CC"
"LOC111106100",3.36103946282605,-15.4252007089532,3.66796465760655,-4.80510708212445,1.54668702411436e-06,0.000596986434296366,0.00115378712995295,"CC"
"LOC111108955",965.635944080773,4.26656636919076,4.71755723616844,3.75414540519862,0.000173933879219016,0.0370532763531149,0.107718832531807,"CW"
"LOC111108971",146.27573125608,1.69017329521441,0.444087480240252,4.90250956576985,9.46200059407285e-07,0.000377951912101849,0.00417261487481812,"CW"
"LOC111105776",36.7089327097209,-19.2585024825054,3.33348997544052,-5.88201305537611,4.05306362677801e-09,2.63829692443857e-06,4.47321541694112e-06,"CC"
"LOC111108632",8.76504632254163,19.6629974160873,2.67692825859575,7.42726374162356,1.10867163027875e-13,1.46481107089752e-10,2.3689627127724e-10,"CW"
"LOC111110116",29.7040028970153,-20.629830333892,3.56213030975966,-5.91103464082652,3.39965521670444e-09,2.28990109812217e-06,3.37927521371519e-06,"CC"
"LOC111106633",96.5516752420672,1.56750408140044,1.2304140820212,4.10662517722407,4.01481928765589e-05,0.0114364471830916,0.0538189615499138,"CW"
"LOC111109183",9.32548461957399,40.3178475996152,4.84797820304233,8.66847161167027,4.37959339366866e-18,1.25373160216088e-14,2.22648468870596e-14,"CW"
"LOC111109240",3.32580146389755,-14.0744852238383,7.55492772333727,-4.10394636388696,4.0616166637668e-05,0.0114364471830916,0.023194904291327,"CC"
"LOC111106313",223.03086504434,-35.0373235841291,6.68808024684133,-5.67356460120004,1.39856325206714e-08,8.14295675169665e-06,1.79815502471054e-05,"CC"
"LOC111110117",28.0885092809071,17.1500783906445,3.44826010004769,5.1834039721771,2.17872427112255e-07,0.000105413431213524,0.000137120897291464,"CW"
"LOC111109296",67.4760440828129,-22.4790234845482,3.5669259703749,-6.42988540480521,1.2770018087795e-10,1.04446586036174e-07,1.97609571291092e-07,"CC"
"LOC111109313",2.82055966686826,30.3765178677888,6.04739617021011,5.39497285297099,6.85339134913706e-08,3.513846263068e-05,7.27823618539204e-05,"CW"
"LOC111109864",4.66829716362554,-18.9760098424754,3.44472522057659,-5.62637166169482,1.84039595666582e-08,1.05368803172307e-05,1.46328936356854e-05,"CC"
"LOC111110140",288.516649427295,-11.7250736566027,11.3628290354957,-3.74990098079299,0.000176904410857066,0.0370550019619631,0.0768412536679196,"CC"
"LOC111110586",155.978931172087,2.0245069010138,2.09757958038815,3.92820467377392,8.55823621417354e-05,0.0204161479464784,0.0978699648659756,"CW"
"LOC111107392",7.01935590865638,-21.031593233145,12.6743508364965,-4.0961038513091,4.20161505792428e-05,0.0117344618268142,0.0308103499250904,"CC"
"LOC111107865",159.285723897586,-23.7039948240376,3.0264293349689,-7.94655960883561,1.91762627431925e-15,3.87495869267145e-12,3.46932453385608e-12,"CC"
"LOC111115142",84.1028483147603,-24.6005590516077,3.88407364099467,-6.48819854658312,8.68687565779598e-11,7.65157827170788e-08,1.04567631133507e-07,"CC"
"LOC111112436",25.22665239152,-3.15892556037251,3.55038710682651,-3.80285096570306,0.000143040413462426,0.0317014469887824,0.109712804454178,"CC"
"LOC111115516",27.782860199271,-15.763951235795,4.71424607894406,-4.53489907010033,5.76310378787747e-06,0.00208393832969649,0.00299402083162505,"CC"
"LOC111114752",24.6003753773016,-42.6288226224657,3.82813889205249,-11.4324568157113,2.87847509979281e-30,9.88813766280825e-26,0,"CC"
"LOC111114761",10.7732808199191,-19.7323490975917,1.78858077291077,-11.0869590169261,1.45138086615581e-28,2.49289177570922e-24,0,"CC"
"LOC111114729",109.305984786251,23.4106680327793,2.21892959055989,10.6324543699328,2.10498619621244e-26,1.4462097162458e-22,1.11605288057855e-22,"CW"
"LOC111113513",56.848341815584,23.2210219902845,2.52629589237694,9.2844734676594,1.625086649145e-20,5.5824976571429e-17,8.10566398250248e-17,"CW"
"LOC111111495",8.51347729848956,-40.2734676860054,5.67693868163116,-7.50678611240232,6.05966126373997e-14,9.05049929269545e-11,3.22970634261688e-10,"CC"
"LOC111113550",10.7752631698006,20.1333971131293,2.6984004227731,7.54595882007541,4.48971910844698e-14,7.01049230969867e-11,7.64965864946152e-11,"CW"
"LOC111111268",21.9722577211976,-2.41594834838166,2.49521444296902,-3.91320444672924,9.10793587667962e-05,0.0214298502216232,0.0959577990899431,"CC"
"LOC111115129",28.2933079572467,2.08686726964813,2.0534913658922,3.96020957537242,7.48840151728249e-05,0.0190500837944914,0.0882938415096299,"CW"
"LOC111111200",18.2547401123683,-20.1955469862978,4.24006416184503,-5.07660538922216,3.84237714542157e-07,0.000175991119599363,0.000341683763688876,"CC"
"LOC111113645",60.2841894751277,21.3785885587897,2.9800895484173,7.27400517743432,3.48982602639995e-13,4.13387943651349e-10,7.07249550208339e-10,"CW"
"LOC111111775",2.41026552427607,28.0076382320401,5.04697762724496,5.7933897418298,6.89797772415976e-09,4.23141662107743e-06,1.00962847559767e-05,"CW"
