"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111101379",86.4243165349442,-0.0112572783121224,0.0781991172833103,-1.0236766458203,0.305988029773126,0.860124237564462,0.98510832941459
"LOC111101405",735.316222718159,0.00254885454090817,0.0556043567118951,0.247552539842788,0.80448063552313,0.984079098295589,0.989686981955542
"LOC111101397",318.186916615685,0.0193297480853904,0.0816544638048821,1.39650498662546,0.16256248001441,0.76197230362899,0.987176124993576
"LOC111129738",0,0,0.39034291413987,NA,NA,NA,0.99201172887508
"LOC111129748",28860.5926062122,0.0340646703324761,0.0866761143017434,1.8009445958751,0.0717116129879471,0.624235807936007,0.990985476391617
"LOC111134153",0,0,0.39034291413987,NA,NA,NA,0.970871818882813
"LOC111113132",57.9962233353131,-0.0137672775129182,0.0921803872727568,-1.21689154300061,0.223645483715955,0.810501092301693,0.980270703321161
"LOC111128935",335.678319316854,0.0157408181749718,0.0994616839665056,1.3306883654744,0.18329157284383,0.779626254247282,0.977690946928458
"LOC111136489",36.7567614344325,-0.00424744043670665,0.0958180846825859,-0.464188987991931,0.642512350111113,0.960787029342488,0.980210696611355
"LOC111136460",325.012993602156,0.0172278324459572,0.0996923158740517,1.40030929733602,0.161420717906739,0.76016113320834,0.978110575747081
"LOC111136481",138.448791521166,0.008085187256473,0.0692414647132961,0.76392257250174,0.444913384996553,0.91432105352191,0.987051352367839
"LOC111119489",312.526699895179,0.0363639466388498,0.167225439246979,1.97968806999641,0.0477385899239319,0.567335807074878,0.92434136641058
"LOC111129787",8.43479554421628,0.0016664565595499,0.0791449586922866,0.190248087671232,0.849114730652189,0.9884358725818,0.984991175393429
"LOC111133651",1243.05970434022,0.00432774400972985,0.0265196481294303,0.65858077986514,0.510165008455997,0.927265833667577,0.992011952423273
"LOC111105807",4355.30339255484,-0.00324797672094987,0.0220059815388582,-0.55750685653308,0.577181175768599,0.947314285438006,0.992012175958955
"LOC111106831",3.2642080962868,0.0453761007588068,0.272926889160715,1.94623546600343,0.0516264614994817,0.58109071666811,0.893323876500789
"LOC111122515",1.97658919568453,0.00251501561523041,0.0850736913460033,0.285907681295729,0.774948830395274,0.980605007714983,0.983544944135067
"LOC111122523",9.4085778317945,-0.0701304788660154,0.312190799966901,-2.27254454993328,0.0230536404191843,0.437259306950096,0.82239519543882
"LOC111129837",0.248478473500994,0.00628512536916193,0.199363730304986,0.514102451395413,0.607180363615731,NA,0.956959889983369
"LOC111129845",2.2980382503573,-0.0080111576166951,0.117227492671518,-0.780677218995291,0.434992362551357,0.911187504541872,0.973842455744101
"LOC111129861",0.820565348743945,0.00532965038040266,0.195279925203684,0.440274627363903,0.659738215044338,NA,0.959173971879124
