"Gene","GO.terms","ModuleColor","GS.ambient","GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","p.GS.ambient","p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMlightyellow","MMcyan","MMmagenta","MMdarkorange","MMpaleturquoise","MMsaddlebrown","MMroyalblue","MMdarkolivegreen","MMyellowgreen","MMmidnightblue","MMsteelblue","MMdarkmagenta","MMgreenyellow","MMdarkred","MMlightcyan","MMpink","MMdarkturquoise","MMblack","MMorange","MMgreen","MMsienna3","MMblue","MMgrey60","MMskyblue","MMlightgreen","MMbrown","MMdarkgreen","MMwhite","MMpurple","MMyellow","MMdarkgrey","MMsalmon"
"LOC111135333","GO:0016180;GO:0032039","grey60",-0.107693618489795,-0.10841382471381,-0.0572969020585825,-0.284623462943365,0.177486612487462,0.176659158533006,0.651321173567642,0.649132402209062,0.810379088755151,0.223882562110723,0.454092343981409,0.456233306592268,-0.0550514821705387,-0.0558804892755147,-0.0915684859768939,0.296836375833839,-0.0246061195022095,-0.0194770356854641,-0.211546300485514,-0.114723618866163,0.118251421394554,0.0163627913265808,0.26321269511052,-0.168801073340451,-0.0364601755948275,-0.11755620818417,-0.00989548844577708,-0.091107417916783,0.173223244752939,0.250984649010946,0.26723449626306,0.0700744330594001,0.278821872392252,0.349409123762224,0.690313716547058,-0.28459338772096,-0.210462204894399,-0.095340901844963,-0.375909277605357,-0.342318167423942,-0.28074363843773,-0.353952510932729,-0.182916485449919,-0.0102773535699979
"LOC111135335","GO:0005515;GO:0030991;GO:0035721;GO:0061512;GO:0097730;GO:1905515","grey60",-0.0914023273411552,0.177258735509525,-0.116983755442035,-0.00890433390984116,-0.0955898178436806,0.213078243402564,0.70153628237459,0.454681438050244,0.62330404959243,0.970279428460102,0.688504847922016,0.367068568241432,0.0273985439364217,0.330326772323925,0.315080187275355,0.0261043796401019,-0.174526500003107,-0.138046351031671,0.00493633422231005,-0.027944136878217,0.0909813313508022,-0.299340571251075,0.132867682264458,0.0498997423956659,0.101014347986145,0.146975508220073,-0.0606670915272317,-0.155260987039089,0.218101697868027,0.270918424038108,-0.0286239832348861,-0.275587880895112,0.480259718521313,0.244733293208537,0.499012444969046,-0.0482744081475297,0.145295538690542,-0.0655527170000255,0.0780213443284696,-0.155319708190251,-0.416634908728672,-0.355839667173713,-0.31740316363531,-0.494239379622029
"LOC111135336","GO:0003723;GO:0005730;GO:0042254;GO:1990904","greenyellow",-0.296012211516287,0.372063252883863,-0.095922145490254,-0.00116515877060648,-0.338859050501143,0.428701221071186,0.205084196118439,0.106225980501953,0.687474200932822,0.996110165946499,0.143879350566967,0.0592943719734027,0.336500426109715,0.852674796620663,0.442245465921452,0.155863856271407,0.0459617246335869,-0.162236145642316,0.310466383554632,-0.172577309360496,0.182229249507078,0.277104194791017,0.406056251243286,0.622515698674096,0.890039260712935,-0.188584457474243,-0.0301663003196164,-0.213131493368799,-0.0776018407328724,-0.192491387046687,-0.358351882648419,-0.317834522198882,-0.185287648917157,-0.590376038035832,-0.510176083028046,-0.158735455007953,-0.00243528866338968,-0.27494215241382,-0.143733520659931,-0.0521059085326022,-0.0711029262345798,-0.0409566746758929,-0.298444818793241,-0.296047568756201
"LOC111135337","GO:0005634;GO:0008270;GO:0035064","paleturquoise",0.0518805898668825,0.194666370258889,-0.0632736858389629,0.21242658307325,-0.165204904542478,-0.00115653244313843,0.82803435477223,0.410831914407051,0.790999019614367,0.368570453179865,0.486395733839545,0.996138964375456,0.0699965766645207,0.0539896930572309,-0.119009455910473,0.666386477599743,0.849206659894396,0.451864965964095,-0.0417532437463418,0.26508084840965,0.0360123785793341,0.310821032201244,-0.22184257563984,-0.166450267595522,0.0479138325427445,-0.200603471622445,-0.137663918202359,0.247065502863631,-0.110144312777174,-0.232201660423302,0.158233614579422,0.163965750184035,-0.272296090773302,-0.191298766862595,-0.121414191074185,-0.210278115786313,-0.169040836852049,-0.154108918835679,-0.133905097994469,-0.205479630097341,-0.102896891457548,-0.094462324059942,-0.140428197171794,-0.191456650261081
"LOC111135338","GO:0008171;GO:0008173;GO:0017069;GO:0040031","green",0.0298617712528037,-0.101532470544181,0.358678208744969,0.235272842115581,-0.214680809054412,-0.365641299733841,0.900543978011926,0.670156243163757,0.120429699650698,0.318021480951849,0.36338998437915,0.112880736576441,0.040000066989116,-0.433554545864756,-0.434717309040483,-0.0603020852534952,0.0794145289459788,0.179573225124715,-0.0158469754205457,0.010279891172077,-0.269671105108984,-0.0314814375038692,-0.389906464899488,-0.464211988641251,-0.539071350693595,0.0895697607853113,-0.197280961931652,0.219187311209532,0.0904502944334561,-0.0129310584794782,0.495685139176551,0.774904997597896,-0.115559451999052,0.345010136634155,0.0950959476324614,0.157354874966327,-0.355261552637185,0.31033870510197,-0.0373301871229332,-0.209362875209462,-0.0723334035999416,-0.23002086286204,0.0389762201250649,0.0279226414645579
"LOC111135339","GO:0003723;GO:0005524;GO:0005622;GO:0008270;GO:0034458","green",-0.358688367595699,-0.0974999356936695,0.341401858334395,-0.197247308167086,-0.20335462997278,0.0967280319496687,0.120418429792723,0.682588267992395,0.14070464003211,0.404532746847721,0.389839171424013,0.684977112891231,-0.0838627222716953,-0.166623703143813,-0.149246288750694,-0.162861129317748,0.0566834467839456,0.237875503277067,-0.158111777355632,-0.0532144725932142,-0.158394460858173,0.0649793521652976,-0.16343770169623,-0.542841631917601,-0.353654106382377,-0.0481733454836047,0.0939951999077571,0.279499973850861,0.236602604966677,0.0733078700715103,0.675771960932411,0.84567253954082,-0.0884407836257217,0.0582361397297935,0.0637847581653125,0.142218968150819,-0.258048501555925,-0.164581486065445,-0.212159976739969,-0.494220861897332,-0.1172316004219,-0.268647325862281,-0.129933109168128,-0.148016839925351
"LOC111135340","GO:0031901;GO:0046872","darkturquoise",-0.263660201947479,0.115282896231128,0.0742825689207571,-0.0962422727681112,-0.201069261754806,0.234303211637238,0.261343757669566,0.628397802767793,0.755616912613327,0.68648189246753,0.39530242841347,0.320078067896066,0.104934111279242,0.181652859286391,0.102172111027938,-0.102711457875777,-0.153025752100112,-0.103372594009746,-0.111695290364484,0.0998157716367266,-0.0845280463254319,-0.322256252857569,-0.282799883339196,-0.679111867294194,-0.356986140019587,-0.138978592474169,0.214874698536548,0.0414931358514506,0.755715040998477,0.196372744824397,0.53896311376954,0.155223287283265,0.158901581962343,0.0881687863006458,0.453743609462656,0.318678046070541,-0.22216418302749,-0.430177735645369,-0.245399221421182,-0.639475978389234,-0.285603073191082,-0.120383031796396,-0.0146757750655967,-0.180661982972178
"LOC111135342","GO:0005515","purple",0.170334828984704,-0.0576893740284132,-0.216932454673082,-0.0670639781001906,0.266673662391509,0.00469379856435782,0.472766876243899,0.809103082597732,0.358257253717755,0.778768937350241,0.255729331323511,0.984330812749394,-0.114754749571096,0.123806672845774,0.0927209956577848,0.256734926098377,-0.0364675414299357,-0.199761322877961,-0.15513340780197,-0.174631476190975,-0.0580603151182168,0.186703433656524,0.165946161590619,-0.0704074410980518,0.1741988077687,-0.120570663945858,-0.0377087989999626,-0.101498833679071,-0.0331412223540853,0.197096567693162,0.0790872723965289,-0.189728810441484,-0.107466494139903,-0.205143416983775,0.0893789778530386,0.465376978803584,0.0607054434361466,-0.429856747126997,-0.118385768419252,-0.172319968891114,0.529531653154598,0.254953641264222,-0.329641433036284,-0.252549891297976
"LOC111135343","GO:0006624;GO:0043231","purple",-0.0349643493626468,-0.425815738158018,0.305358282855466,-0.233693654316867,0.207147137856698,-0.241906919827583,0.883652110571917,0.0612150860306881,0.190464217006298,0.321374996884596,0.380866279080021,0.3041636463645,-0.162375173812208,-0.217276560687097,-0.176478417041164,-0.180058943045642,-0.416588839674457,-0.270327952643667,0.476488235319474,-0.273709588000376,-0.303405416492359,-0.198591188501174,-0.15137584223455,-0.0171985708449978,-0.197095765237329,-0.15796235593558,0.118829923818321,-0.225115849493333,0.0752412878511167,0.0555276175673293,-0.120739254497806,-0.115532440226168,-0.0160124376102066,0.122730160965422,0.0760648162125731,0.250186246958349,-0.0417642345259955,0.12898190977979,-0.123800256975507,0.181529646796983,0.420511561968958,0.345280166073173,0.344681405448877,0.302324210656202
"LOC111135345","GO:0003723;GO:0003735;GO:0022625","white",0.0498349280760475,0.123918469958634,0.0877907871756708,0.265260296962726,-0.223469138121291,-0.138353628636903,0.834723676692807,0.602707803403177,0.712840318088341,0.258352980989049,0.34359455209347,0.560765166508849,-0.249593234716066,-0.224179867257302,0.165775704472576,0.00182770371028995,0.194480184457705,0.0868359128499179,0.0124732603912744,0.247442672109298,0.180804536447964,-0.173378829001592,0.0544954744102157,0.591988306068145,0.0465823220292692,-0.0438960308673779,-0.0623598543173004,-0.323821497450401,-0.672034618257675,-0.204923710355177,-0.644397665815165,-0.0071419929831376,0.213830147051612,0.266896922578389,-0.27849620511696,-0.0213486307578449,0.332256187871223,0.591280286825197,0.563893181260256,0.830670030430579,0.0174843686958116,0.0829384093769208,0.219841394902356,-0.0352778813018736
"LOC111135346","GO:0005515;GO:0005737","greenyellow",-0.242517275387152,0.162965903310896,0.109627718703084,0.00932833379207265,-0.288503316810012,0.17736138761965,0.302907391358802,0.492404357111163,0.645449535359489,0.968864858391493,0.217356416653493,0.454416019208818,0.0583762779633073,0.337658501117973,0.236946586279654,-0.152516303448357,-0.451701610058673,-0.351633144597961,0.392013195473938,-0.338212813562625,0.180880327133294,-0.0103649551523074,0.562508450995266,0.697598035854637,0.581608814949407,0.21843221890123,0.0552111414736572,-0.243821587495289,-0.243979472207482,-0.121598401330455,-0.473513821342461,-0.31635129602885,0.0954523599528441,-0.0512005159300399,-0.125003942205214,0.0175718796924919,-0.0134944496865448,0.0952489096589017,-0.011850315177834,0.169995077244112,-0.330275686660917,-0.294041863087902,0.121033476652103,-0.021925572146512
"LOC111135350","GO:0005886;GO:0017121;GO:0017128","blue",0.283833687109217,-0.107275963145448,2.51005999164277e-05,0.19169655827116,0.123227511210357,-0.326123266300344,0.225226517670519,0.652591726340828,0.999916202388817,0.418145564896017,0.604747360639587,0.160535828128596,-0.204246924223832,-0.466088791581924,-0.110392123377371,0.0109688094001313,-0.225248976201379,-0.167830901443909,-0.217871412168737,0.143491583183975,0.00111620504754138,-0.489349947780095,-0.123718885922001,-0.225751159081765,-0.565399747136267,0.0161662833985564,-0.137795244026142,-0.133645823358767,-0.0515428472875782,0.0641358257699842,0.0630917427820641,0.408032915165826,0.624622760013279,0.95718615219079,0.816493804707283,0.244543386818933,0.0200684559049733,0.481425308923668,0.309545180184987,0.0846595000678719,-0.261801167796314,-0.360038213476156,-0.150750537243912,-0.164806901348842
"LOC111135352","GO:0005787;GO:0006465;GO:0016020;GO:0045047","greenyellow",0.0475352247001453,0.210940966091661,-0.0130605409057323,0.269206824205893,-0.230287907994661,-0.0425490043491508,0.842256764956897,0.372007395358246,0.956417596423253,0.251069467868922,0.328678819897024,0.85863458486729,0.219974247248186,0.245464398988673,0.216142336983615,0.179618237245383,0.342150721041769,0.0270411045412341,-0.0695418562749459,0.47170757943868,0.518721074748356,0.235148863347651,0.225352889399732,0.396454530109155,0.439171801573857,-0.184933687771895,-0.325277002940664,-0.352079764068624,-0.431858833455915,-0.332825580413764,-0.393757397827901,-0.0669056497236393,-0.170322793062557,-0.193136993802478,-0.244900181079329,0.0555653306835873,-0.029943937705318,-0.246560197887785,-0.00647158450789488,0.211738478188727,0.19482201289709,0.187758376496752,0.180541185933558,-0.00806696807623961
"LOC111135353","GO:0000956;GO:0003723;GO:0004534;GO:0005634;GO:0016075","cyan",-0.228700223831829,0.113598883416388,-0.0369168317742138,-0.157180003906357,-0.096412872052489,0.296858861035795,0.332117017853828,0.633457086090377,0.877200877005219,0.508098119509347,0.685953282095073,0.2037299741244,0.353203099705763,0.598552148234036,0.314853027544224,0.102392376026407,0.0658122656998458,0.01627430986312,0.000267260292430563,-0.0631406200682533,-0.181206789940117,-0.124875742296368,-0.271262889099214,-0.43701556989751,0.0391170772261857,-0.175697719800519,-0.124613788549182,0.0196837154737648,0.695634788779937,0.0963013705018747,0.370264732177486,-0.0744536084850436,0.054078356074921,-0.275401822455888,0.187221476311067,-0.00228181049301861,-0.13370848437435,-0.578833058983378,-0.355131565402331,-0.597381164173054,-0.0438365517882685,0.0791378289280913,-0.157804195888206,-0.263473477214062
"LOC111135356","GO:0004035;GO:0016311","black",0.121292916180974,-0.417060540289349,0.21978378815554,-0.129248317596439,0.276138513410047,-0.342382517924765,0.610472835976484,0.0673314064302165,0.351817680702071,0.587071495986769,0.238596738707718,0.139493530418358,-0.190892212420147,-0.416414309320356,-0.192139257458256,0.0821301898717993,-0.218736035827224,-0.162703943081609,-0.267090300770756,-0.0994706486323436,-0.277058760699965,-0.197385353413078,-0.23595010960983,-0.589137105352762,-0.571282831000576,-0.169033686612292,0.0301787456864773,0.332801898896684,0.0667643937325183,0.487308873723778,0.532064853842787,0.344125527420288,0.248271953859253,0.481212090737276,0.64837439808241,0.33802582332133,-0.126693256258411,-0.00973122472249687,-0.0206455374200998,-0.307915405094647,0.111875877477739,-0.161385981793289,-0.0483065370826437,-0.249888350362592
"LOC111135358","GO:0004035;GO:0016311","yellow",0.0155028523914743,0.0510870859092172,-0.197307827566684,-0.0999330028604549,0.123570570687239,0.164453742421582,0.948277338955677,0.830627788502803,0.404385676841916,0.675077632231499,0.603734371350072,0.488407517958447,0.119708376256322,-0.0361075668358286,-0.0436674276683247,-0.0767002332902257,0.0426291422090287,0.125019570689136,-0.223306396978688,-0.131324497159605,-0.239061093371706,-0.116501128358115,-0.217490440164008,-0.156353329024596,-0.122874413600908,-0.0198815929600058,0.464061454973616,-0.218721217141039,0.129872915748482,-0.137470665878059,-0.171951479990476,-0.295204709898492,-0.107215851615264,-0.24534798833538,-0.208218594130384,-0.00446836649729025,0.224366766789634,-0.134588188144623,-0.073315735297929,0.257290408534176,0.619477646429995,0.920790752279204,0.402833216955896,0.117153961186785
"LOC111135359","GO:0000256;GO:0004038;GO:0005737;GO:0006145;GO:0008270;GO:0050897","midnightblue",-0.282472721639601,-0.201519864287954,0.259333727972348,-0.299067138786703,-0.00803353926285563,0.0849742128317032,0.227554789380222,0.394221914509525,0.269539527431061,0.20022584329341,0.973184881558599,0.721696449520201,-0.333746034172743,-0.36234938582468,-0.409364311246325,0.0332467222575799,0.0824238656555156,0.14050420458097,0.0129574191593193,-0.0976731064373488,0.331761217958729,0.707800996645017,0.633831525639744,0.218400364279204,0.276313748932716,-0.0484480312427968,-0.00470535674189207,0.270082251770376,-0.323124807892971,0.224339021972087,0.235082891451697,0.127036375183609,-0.549998599967877,-0.252032198742835,-0.272725701285668,-0.150011661683529,-0.402280507110988,-0.050693462634123,-0.367249235534071,-0.114984731530119,0.00435648717434252,-0.350421651687671,0.132638298715351,0.366273546571674
"LOC111135360","GO:0005739;GO:0008453;GO:0009436;GO:0019481;GO:0030170","royalblue",0.302032959972133,0.223432118973254,-0.0876021284285633,0.493990148318118,-0.175780581050415,-0.266086072088142,0.195583221526438,0.343676590671575,0.713432426290022,0.0268435268112757,0.458512210806522,0.256818020926032,0.262770512901826,-0.0436457721197996,-0.174384324614232,0.167871649286239,0.394801838727333,0.226650249883034,0.22675653091062,0.134105909983291,-0.0601745305895419,0.315383840876427,-0.203624358650125,0.34400063152953,0.193719576908825,0.103971535239655,-0.114214420303073,0.113796529522685,-0.493957552444688,-0.32783997936245,-0.326498743845246,-0.146329245912136,-0.404543213782333,-0.221304212647558,-0.584043196297877,-0.243287804307087,-0.258954143900842,0.409375848753843,0.114068716470131,0.329270476163974,0.202409947290478,0.108227200497185,0.072752221805629,0.204748524525591
"LOC111135361","GO:0004674;GO:0005524;GO:0006468;GO:0007165","magenta",-0.10309122116637,0.4249456128352,-0.262645797375392,0.12015561304201,-0.24560354395473,0.361064590565593,0.665372549921575,0.0618034128635767,0.263251083849414,0.613848928816489,0.296603490052133,0.117803001960715,0.25213010450745,0.613268252558168,0.501872295573338,-0.207893695532078,-0.268320726741517,-0.303275567899424,0.00383334397348051,0.106486055262001,0.0268880025691025,-0.476093162831223,-0.129722277155132,-0.116032402111042,0.0443959877650714,-0.158118408157406,-0.0119512525534866,-0.190218149566404,0.690009585426161,-0.183875456759782,-0.0530911861683263,-0.105935837193839,0.343734548845167,0.0168892236181857,0.120099473716298,0.2646168134124,0.0940144195827788,-0.136957356921859,0.181781315900283,-0.216469962592276,-0.234267618492143,0.0213576281418647,-0.260773138214403,-0.358619020272564
"LOC111135362","GO:0004707;GO:0005524;GO:0006468","greenyellow",-0.0308617470626924,0.203992975652358,-0.237334929736226,-0.0192081348386744,-0.0151294687036382,0.254698064790747,0.897230130800123,0.388320716494021,0.31367416755853,0.935937252057137,0.949521531835463,0.278497746540738,0.0286275889868901,0.543973180252954,0.379307385971527,-0.0474325315466648,-0.129492513786949,-0.356555629434913,0.0213970347956043,0.297479883572113,0.587058157607467,0.13309920359508,0.495757369711136,0.316865704395924,0.574054927090503,-0.013151960914708,-0.154187843541267,-0.142324256916342,0.118064969157401,-0.232916492066441,-0.252038481698327,-0.248791350337187,-0.0246372991065898,-0.336911785337508,-0.119558638208491,0.0876563224094874,0.203575848792681,-0.499739971177346,0.0430920530651102,-0.120465848183498,-0.00076586211912271,-0.00204216492421099,-0.224347174657075,-0.296269867869847
"LOC111135363","GO:0004930;GO:0005886;GO:0043410;GO:0071880","grey60",0.254252227420318,-0.174543319673378,-0.0414122133629033,0.050386064756338,0.238789970932184,-0.253858605635074,0.279368945817148,0.46173135183326,0.862376546116236,0.832920362195523,0.310628249928949,0.280139517432617,0.00961864718838513,-0.301395787500753,-0.293487333278124,0.247802204771215,0.0980144447859704,0.0294490617207143,-0.123627886642562,0.32554818921137,0.29727118083487,-0.0626083815029815,0.060062366443201,-0.241748827274321,-0.236241524729125,-0.0417676563286314,-0.177320017124224,-0.220297904879815,-0.0863539044611021,-0.0254221643079157,0.0889607275542493,0.185879195715136,0.263329726945133,0.592907903323272,0.817897782416797,-0.0180997871945449,-0.105244653998696,-0.0597178336059173,-0.174683496196049,-0.152259957399045,-0.0212677087517049,-0.130936672980143,-0.0719283501929368,-0.122487433440391
"LOC111135365","GO:0000122;GO:0003714;GO:0005634;GO:0005737;GO:0008134;GO:0043433","sienna3",0.242591374705809,-0.109491114428695,-0.168525594841242,-0.0026048549773783,0.281472989290073,-0.123038993826367,0.30275509246257,0.645863588320115,0.477551472035962,0.991303925955904,0.229275028766619,0.60530431297214,-0.17652183542013,-0.0868365005129529,0.32903923772705,-0.151635694188456,-0.335728333703367,-0.191736027898313,-0.180607061741901,-0.0641267469504419,-0.257991205964483,-0.74543885943649,-0.276963284770903,-0.0810823528193138,-0.433554820356343,0.0642608540543856,0.0216041236648261,-0.233536444589883,0.0150895491813783,0.0587269321513921,-0.195499065395812,0.149916581483657,0.874901365038826,0.716016734240144,0.598855548530887,0.146688708508266,0.573474516837191,0.389707301954552,0.563166575361402,0.307801529682756,-0.127266198574267,-0.0281953310247345,-0.33133477445112,-0.387848513216892
"LOC111135369","GO:0005201","steelblue",-0.299661761329926,0.079564612708174,-0.147774583155506,-0.367930162852756,0.0450955321528178,0.480793464729083,0.199289200167753,0.738800923147762,0.534110376890488,0.110475385621796,0.850262847560998,0.0318776289082328,-0.168088008892475,0.133229523936216,0.197203672767899,0.0631286035011348,-0.172407541082809,-0.0927411713886078,-0.0826759116078079,-0.174486821081772,0.427464910275017,0.14551789710287,0.786949298654507,0.472927680181531,0.482106717532871,-0.17963315425249,0.171498245073726,-0.285361893352782,-0.219225452938249,-0.0825977416463343,-0.297824122979377,-0.198396997088742,0.195614646495226,0.096152196712828,0.252669662159601,-0.11320178358513,-0.0667750387259292,-0.107397185121461,-0.224587728062396,0.0431916568435887,-0.126610351658699,-0.192898036905888,-0.020851508937413,0.0177437528052738
"LOC111135373","GO:0043130","orange",-0.336125087988211,-0.113386688143463,0.306270791472797,-0.220664043942443,-0.152649451578064,0.103257486761494,0.147348319592015,0.634095703400194,0.189075413701668,0.349843295397678,0.520551817146228,0.664863022771155,-0.0140784872235956,0.0527023550046534,-0.0601797031327908,-0.187840204129522,-0.133247888062481,0.018932100211993,-0.0343872054356273,-0.039608503834306,-0.242274906865939,-0.184469855790857,-0.345272391095632,-0.776207465360007,-0.453595298596408,0.0399802796345505,-0.00313109210766796,0.153754461117246,0.778702518421346,0.348430987784196,0.806822018128425,0.503762463590116,0.0412778664342395,0.0313779683640724,0.324910249443221,0.190728770677213,-0.17740704741207,-0.382628453830415,-0.289771530934585,-0.710191404706061,-0.247950713602595,-0.245296385581229,-0.167041223623071,-0.17782914855859
"LOC111135374","GO:0003723;GO:0005634;GO:0006396","black",0.115478540233826,-0.486838612341748,0.343987933281673,-0.102898747388788,0.241572540065112,-0.450437183145846,0.627811056496211,0.0294871975658223,0.13752670306013,0.66596256942894,0.304853216654717,0.0462578614502482,-0.0456397521699774,-0.463261914663721,-0.375995116726726,0.156305121224301,-0.217594865163063,-0.162591498353617,-0.183048122864437,-0.196527678508226,-0.398533261835308,-0.240539852681996,-0.343665256362757,-0.604675100006633,-0.621874806341357,-0.138821946028898,0.0515832651192438,0.0243212601419341,0.106095294139969,0.636232278859851,0.544973750938971,0.317620953680445,0.209847425391226,0.511155417251544,0.701864882339607,0.260130410525448,-0.0742693426396448,0.00696589231664972,-0.180812337303193,-0.25876356677147,-0.00460395052882712,-0.0893952100151531,0.0547649945670533,-0.0011212633105368
"LOC111135376","GO:0042981","orange",0.0622152629528809,-0.0969717398690007,0.0344697516709992,-0.0076446708349393,0.0795702542744113,-0.103321687770574,0.794422764311573,0.684222586823183,0.885287455913216,0.974482469100106,0.738783021985035,0.66466631421585,-0.1231845017849,-0.407530075051702,-0.448801848639921,0.204668087349752,0.232261956157841,0.325844638505262,-0.160302514774525,-0.0998167465089973,-0.0513922062930186,0.517493031770173,0.0854769924374645,-0.299580645062755,-0.112128645510241,0.372035930665826,0.159790151554142,0.380248301128461,-0.287901149831646,0.391849214920319,0.535322466873021,0.136893722987461,-0.319918471978938,-0.032284971342855,0.194615168481837,-0.109950665838617,-0.464070035149583,-0.147185942826003,-0.391786053238244,-0.444551958957982,-0.0388347842763331,-0.426925625489945,-0.217507763297049,0.0500819065888296
"LOC111135378","GO:0003713;GO:0005634;GO:0045944","orange",0.153767342897841,0.181788858773495,-0.164923384505541,0.22032969114295,-0.056509800829498,-0.0243155301497671,0.517465634776539,0.443044576903354,0.487149228923189,0.350592479861799,0.812939500254541,0.918951149606577,0.0466606982345306,-0.198376418587171,-0.410304449837829,0.0168240049215195,0.362380126033118,0.328075019359321,-0.190558367116488,0.375297561654724,0.250591731444623,0.456558989960043,0.0349784662380043,-0.411873872751704,-0.12126663807204,-0.107861159114667,-0.21596257437558,0.237611549207418,0.146285817199381,0.048925567941287,0.534730846967521,0.366603377294691,-0.467145010591324,-0.0825016762463945,-0.00473327887575602,0.357052329617486,-0.371139468850168,-0.211559477842257,-0.136489294348734,-0.476529917938786,0.0549481384674362,-0.234950293578385,-0.467670367754304,-0.0941344796561513
"LOC111135380","GO:0005737;GO:0006470;GO:0019888","grey60",-0.12243440612708,-0.153206712583888,0.301564597677458,-0.036014431973042,-0.102552330973769,-0.137907019417689,0.607091910734477,0.519012294275085,0.196311546500364,0.880181611026477,0.667024969001152,0.562043205025468,-0.0140595277437167,-0.16783057192413,-0.0774559104905692,-0.0818566104634786,-0.27437572797173,-0.148026195953066,-0.00638885564273485,-0.0468983775164857,-0.159194056147548,-0.467996548227875,-0.220754575172053,-0.451138085101916,-0.503172702713197,-0.138120206426808,-0.0711745676600858,-0.175110763339787,0.32088052694309,-0.0405365955985623,0.331496358218558,0.702349422479335,0.436694182119194,0.668408454354733,0.671082121335752,0.341257176503845,-0.112547888201487,0.0912978810468027,-0.0549538754092693,-0.27812433385076,-0.224844207057911,-0.232584882862126,-0.039700729286084,-0.210236495666455
"LOC111135381","GO:0003712;GO:0005634;GO:0008134;GO:0045892","grey60",0.110765155225378,-0.380022404837924,-0.090485708205287,-0.371293536572857,0.520199619120116,-0.0436723578649199,0.642005828704302,0.098378394577131,0.704399675611778,0.107008243535775,0.0187102531604426,0.854939704131797,-0.0840443863179295,-0.169273440666454,-0.0901293689807274,0.055097430162583,-0.00834083159636406,0.104617599920872,-0.223093096365894,0.0307884725838466,-0.12668573863107,-0.152532027657691,-0.202791159920156,-0.474470033963664,-0.369903509725224,-0.0890155005231468,0.176906344573657,0.150664991656412,0.148545698422837,0.343264755480067,0.371921316355,0.165411064610882,0.352537833649507,0.296075891399356,0.624957054874338,-0.226934119360888,0.243647009033213,-0.178074648892167,-0.075872457528574,-0.28189916638187,-0.147090631220355,-0.135953216457551,-0.356233275115295,-0.114878157930512
"LOC111135382","GO:0005634;GO:0045944","greenyellow",-0.11013043317717,0.183416555502936,-0.15804289788404,-0.0583902491100609,-0.0647358032807917,0.272524009954299,0.643926653343669,0.438901746745265,0.505742490013092,0.806825550634972,0.786275487148628,0.245049755026865,0.196414626966564,0.48405879439954,-0.0419835208950252,0.403648451990595,0.273862635414263,0.0738674783774369,0.271816739930788,-0.36284118744852,-0.184037293291096,0.538663463724672,0.104460945960416,0.0804611894682325,0.547975710958459,0.0916475654357921,0.16543131628568,0.232842964567546,0.119114774590199,-0.0270265737563056,0.119186843099788,-0.352471201931034,-0.548425621428044,-0.773460024684299,-0.472554174236881,-0.263530726896843,-0.229424921510114,-0.417247913052289,-0.450638667058668,-0.389344125567726,0.189891126010049,0.0925415527539624,-0.280378355451354,-0.145875493040453
"LOC111135384","GO:0005886;GO:0022857;GO:0055085","darkgreen",0.471359321546648,0.0340397271303958,-0.358266450230466,0.235950869521869,0.29184370137715,-0.210598259959402,0.0359082112253034,0.886709658837317,0.120887124449566,0.316588096019583,0.211838849742533,0.37280280689993,-0.119778179596371,-0.237325301326807,0.0360429549669262,-0.124754649038453,-0.232890639863218,-0.155841117546495,-0.201725980002183,-0.174828145666849,-0.16354940878163,-0.404886024855924,0.010918055512241,0.335483367571166,-0.143936792161922,0.0819989141622775,-0.0374304449494292,0.0131238890514841,-0.22733125556328,-0.163754968615273,-0.536182723575606,-0.217322726374639,0.370440976105819,0.360781266357465,-0.0662538671884104,0.158657521848866,0.665823926833216,0.65957972266837,0.767026567037429,0.734044216909972,0.0330620419013328,0.26285893722927,0.000864228811918112,-0.080094572131815
"LOC111135387","GO:0003676;GO:0005515;GO:0005634","cyan",-0.103751291333643,0.43621841577627,-0.253872321059266,0.139335129111484,-0.266659598754692,0.353718363190446,0.663350574798068,0.0545049783856766,0.280112645342544,0.55796098557705,0.255755354205738,0.126022466136179,0.56704388815282,0.946967720789948,0.459525651491185,0.107921717214316,-0.10034295201871,-0.296204140674681,0.232664696572598,-0.180434875409584,0.0884065097099113,0.0828492077487699,0.243655522970883,0.453474001254381,0.782530495776009,-0.118813130807299,-0.0356762113391934,-0.262757807122998,0.138479694010146,-0.274830083849852,-0.353497969741392,-0.388247821261272,-0.0797430231867169,-0.511606763290654,-0.347127702812305,-0.0369901274297857,0.0410014350452735,-0.337492990389559,-0.122594361948343,-0.13627737923865,-0.0554759472756262,0.111215535874517,-0.293151864320209,-0.307725733672464
