"Gene","GO.terms","ModuleColor","GS.Actual_shell_growth_mg","GS.Actual_tissue_growth_mg","GS.Ratio_tissue_shell_mg","GS.P1_trtmt_code","GS.P1_temp_code","GS.P1_DO_code","GS.both","GS.control","GS.hypoxic","GS.warm","p.GS.GS.Actual_shell_growth_mg","p.GS.GS.Actual_tissue_growth_mg","p.GS.GS.Ratio_tissue_shell_mg","p.GS.GS.P1_trtmt_code","p.GS.GS.P1_temp_code","p.GS.GS.P1_DO_code","p.GS.GS.both","p.GS.GS.control","p.GS.GS.hypoxic","p.GS.GS.warm","MMturquoise","MMblue","MMgreenyellow","MMyellow","MMblack","MMbrown","MMpink","MMmagenta","MMtan","MMgreen","MMred"
"LOC111099746","GO:0005524;GO:0016020;GO:0016887;GO:0055085;GO:0140359","red",-0.131932437924595,-0.0645977357679821,0.037664559127259,0.117035805984458,0.0723173276967913,0.0922902235604309,0.110106311276939,-0.0838295144726312,0.00156183463686863,-0.0211591902493404,0.548457248807348,0.76965268996158,0.864522843974188,0.594852943221572,0.742979425811892,0.675346592805312,0.616984284470034,0.703735480829014,0.994356959328872,0.923657729359409,-0.437615378660786,-0.193147130502959,-0.820304125133325,-0.534649667554901,-0.194343045331919,0.192222008058738,-0.0324648907172109,0.329606431845508,0.220073061955607,0.820025050416785,0.785088350844488
"LOC111099748","GO:0005524;GO:0016020;GO:0016887;GO:0055085;GO:0140359","red",0.125848094936604,0.175268970024328,0.132548366528904,-0.0241446436545273,0.0150871731633494,-0.0340427642326448,0.00133146054172702,0.0228144355575031,-0.0399774969006037,0.0159123719423242,0.567205881439084,0.423765212938295,0.546575232131957,0.912923491495927,0.945527615444508,0.877449728145919,0.995189310269888,0.917704564070051,0.856284857508923,0.942552878852372,-0.218456651537269,-0.0762886451868933,-0.62636426963211,-0.266122659939553,-0.311500667415256,-0.0154654712593921,-0.0210835237295673,0.377517984126184,0.348665607877293,0.526538046101999,0.588855295810101
"LOC111099749","GO:0000209;GO:0008270;GO:0043161;GO:0061630","magenta",-0.237402143830738,-0.0444863421522928,0.121778642083197,0.0376362404679258,-0.127365866586524,0.104989379416238,0.0708487454913245,0.0920061414637547,0.0528843663586117,-0.211441315951732,0.275389156017573,0.840268087057674,0.579902147424556,0.864623792850622,0.562502417640206,0.633537580932157,0.748032824789909,0.676293140290179,0.810603080606326,0.332796076627161,-0.459064114403988,-0.341910062400668,-0.462665047865146,-0.0486096968651516,-0.0866927933425162,0.115849151615175,0.180744136672594,0.714829727254753,0.363868125470064,0.427589454255766,0.419847309988258
"LOC111099754","GO:0000070;GO:0000776;GO:0000939;GO:0034080;GO:0034508","yellow",-0.0690113637495491,-0.082539560313902,0.00115531448447731,0.164084947153437,0.448233651995102,-0.0440306658253894,0.161355201435468,-0.308251634548946,-0.201655793565046,0.358340608166252,0.754369395588151,0.708098698449916,0.995825736429504,0.454380003991275,0.0319473562452974,0.841884112829085,0.4620234259122,0.152429153883992,0.356161635648946,0.0931534674251359,-0.145507182992759,0.398140074170446,0.619181171794675,0.636956343344343,-0.162021581959783,-0.3643180716027,-0.0322547563340123,0.030560801898201,0.141303683305493,-0.560525365249139,-0.381755615056161
"LOC111099755","GO:0008270;GO:0008745;GO:0009253","green",-0.110398192830567,0.0521394859300328,0.146456031772586,-0.0510311329476664,-0.321687770915615,0.104836305596221,-0.184263839138204,0.0736029531474644,0.29234677684982,-0.19286399194186,0.616045362647998,0.813224733887606,0.504887560967477,0.817129235548309,0.134433879503375,0.634035454648583,0.399978583900292,0.738563981699238,0.175847463179812,0.377948915457977,0.123802939016244,-0.538542132246617,-0.281299320916161,-0.447792446927664,0.29031407430412,0.330128053359611,-0.0589693647479749,0.0882404191539061,-0.122124518235007,0.441597416025717,0.291352710346914
"LOC111099773","GO:0000977;GO:0000981;GO:0005634;GO:0006357;GO:0042127;GO:0048856","turquoise",0.198954847790745,0.296568474886691,0.32410039223048,-0.213541857938117,-0.269535793153169,-0.0995981065165831,-0.303736758085591,0.134613106041011,0.172008903394593,-0.0213110054226278,0.362775389119577,0.169403149000781,0.131371219236924,0.327902967155784,0.213596260300135,0.651164023273608,0.158840135357674,0.540287978050205,0.432571595701226,0.923111549358349,0.946317803172379,-0.0119416360083804,0.226616836880847,-0.136102168828801,0.0133422686583924,-0.182537692063587,0.0187335672893102,-0.487844883886348,-0.22778260337218,-0.345748295355503,-0.314536932532121
"LOC111099775","GO:0004601;GO:0006979;GO:0020037","turquoise",0.277694213682434,0.229264077422886,0.0959519025744362,0.0259704278491629,0.0300638918073059,0.0134710625107051,0.0317631251162877,-0.0196887949542516,-0.0145116754529284,0.0043642096442858,0.199521381406121,0.292664616769427,0.663189060089862,0.90636598885854,0.89168596016599,0.951355492416777,0.885601965322752,0.928949407964655,0.947602630386815,0.984232570546908,0.633445321375195,0.137459885085748,0.104099969155044,-0.157985335169936,0.0245507780710017,-0.180754592340182,-0.164741528154899,-0.459952896753392,-0.174284367102635,-0.227614556489042,-0.136817287694222
"LOC111099780","GO:0031110","yellow",0.279758484101161,0.165006709379381,-0.0754068479893153,-0.306876849001351,0.236660983181441,-0.455133314403635,0.036000170159693,0.282348848330721,-0.551572706762253,0.235407586875734,0.19606209329995,0.45181402684072,0.732382029227742,0.15436166039109,0.276935206579254,0.0290939779061694,0.870459398069213,0.191779078855372,0.00636540350784548,0.279562215613082,-0.448856726376554,0.48186018184901,0.0114623996792702,0.655917976251832,-0.367272112745559,-0.613703285884169,0.0841258206146188,0.564467274397403,0.715082854857464,-0.26268452066835,0.10216844358215
"LOC111099782","GO:0004601;GO:0006979;GO:0020037","turquoise",0.0681320828096369,0.118540683475256,0.195024163781254,-0.118731866282606,-0.303918135655996,0.0216487239491373,-0.19951079187405,0.133699927414909,0.212035191355784,-0.158327362462948,0.757407224492077,0.590091488867376,0.37252658183948,0.589487750217871,0.158578999369269,0.921896672349492,0.361408273059672,0.543064522820876,0.331408267116042,0.470578652640166,0.872077610146068,-0.0581574539123165,0.09600743507333,-0.276080625008024,0.066360511149947,-0.0642712080246475,-0.114866201322273,-0.502154534666511,-0.275986259316054,-0.230198276316976,-0.237448264608357
"LOC111099796","GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0030154","magenta",-0.0451524545566171,0.222031556866013,0.313069027634425,-0.120418679031775,-0.149729752064027,-0.0572967749667084,-0.0526201792913211,0.18608385927581,-0.0157523537155178,-0.120903453850071,0.837906887408894,0.308570566779815,0.14579213083599,0.58417242133001,0.4953061649774,0.7951145533039,0.811532679787163,0.395257911199038,0.943129667378583,0.582648677192761,-0.295691592873203,-0.203722466846379,-0.278435859214665,0.240215801581161,-0.419338895414655,-0.199835157935135,0.220349634133783,0.834923174026024,0.629326480327341,0.110596236090127,0.334823337231281
"LOC111099801","GO:0005524;GO:0042981;GO:0140662","turquoise",0.330326056733904,0.472356995914834,0.408325268584974,-0.432928698607273,-0.180040226473374,-0.38512686589242,-0.583666205091827,0.0946711484848029,0.110141338104451,0.343446446681729,0.123700164394823,0.0228504355359278,0.0530725638912334,0.0390698704620309,0.411053720438486,0.0695641297637431,0.00345805196184564,0.667432280094008,0.616871579825073,0.108603173503999,0.457050772786222,0.205023655214422,-0.0503455814096064,-0.237456942601537,0.0534537244197897,-0.0824883127337266,-0.488156576861833,-0.455808007823599,-0.186139800072199,-0.0297745322426088,-0.185571644259502
"LOC111099808","GO:0005730;GO:0005737;GO:0006364;GO:0030515;GO:0030688","blue",0.438805912475606,0.123360181276024,-0.182085087993156,-0.0773517468612951,0.332083842432062,-0.250936844952294,-0.028148073472709,-0.118752760682849,-0.259023466646454,0.404216738363093,0.0362003802156634,0.574953260219246,0.405670786088849,0.725734843939281,0.121594159039014,0.248116776874556,0.898552499004155,0.589421783522571,0.23268920303928,0.0557475932514384,-0.129582319532262,0.914424428693221,0.24147148167117,0.532521314704106,-0.241307224382463,-0.687711499600148,-0.22470120242762,-0.204019235519254,0.360319340912347,-0.465651026464652,-0.152399961999373
"LOC111099812","GO:0004843;GO:0071108;GO:1990380","magenta",-0.181484060613586,-0.051780707331634,-0.00462827513505583,0.0174066536542045,0.0849960869489894,-0.023393930194066,0.0402518163743195,-0.0322681794964048,-0.0644227670735463,0.0588809488091043,0.407248878735301,0.814488171688233,0.983278655494581,0.93716809876036,0.699797359427167,0.915621379072869,0.855308759162852,0.883794839377433,0.770260315745718,0.789571638265547,-0.430915569025274,-0.234188279722303,-0.517768928879342,-0.0717098193175873,-0.253365263476639,-0.0377017283547184,0.119931918423948,0.59697101283347,0.443010041857668,0.435965799220323,0.533043132052228
"LOC111099814","GO:0003677;GO:0006310;GO:0015074","red",-0.0113480867167658,0.141159245667482,0.217674346598686,-0.126430383696322,0.132882244318004,-0.205200726400291,-0.143742022143789,-0.0527531258176825,-0.0984127742449682,0.286188018936861,0.959014801054992,0.520579219564665,0.318403579520173,0.565399348272402,0.545556283543807,0.347588952880545,0.512898812539501,0.811064847904242,0.655064164127316,0.185549216807289,0.0353850270785086,-0.0443103981835522,-0.321372221295109,-0.229550666707066,-0.327525820128048,-0.0293851277815149,-0.0981908586060434,0.139972059810861,0.169664278431099,0.297088093876706,0.354748793362173
"LOC111099816","GO:0005515;GO:0008270","red",0.10860383006722,-0.0784857378198573,-0.171275573282314,0.267475843094823,0.187881282055208,0.19961887407353,0.249061192177451,-0.206865180569481,-0.00686723531922538,-0.0202198368735132,0.621826610750374,0.721867923396763,0.434565958139734,0.217252380018824,0.390626629850181,0.361142837209962,0.251787599386256,0.343606150336945,0.975191611084124,0.927037939761605,0.114447249053175,-0.0442015742733926,-0.493319057806219,-0.476233342436641,-0.248003186959267,-0.0440571769253551,-0.0247878919145403,-0.0306995316398732,0.151160328289041,0.400463268029044,0.590161656561639
"LOC111099826","GO:0005811;GO:0016616","greenyellow",0.34060104633519,0.224413205487028,-0.0714319682656429,-0.281221823736057,-0.112918207237542,-0.252186870748891,-0.396967560166515,0.0424548576155877,0.086000095249859,0.244431140558169,0.111756346572772,0.303275406451482,0.746024738463385,0.193634643053984,0.6079633258661,0.24568972676254,0.0607197264720043,0.847477331700535,0.696413997584658,0.260998505270143,0.419555655092183,0.0430501334440835,0.628518525093152,0.222436573883054,0.567416446875127,-0.0339649919528997,-0.131414006299748,-0.53743756522482,-0.373300999250478,-0.477523583842071,-0.606745692683904
"LOC111099829","GO:0016829","blue",0.509703635428887,0.273531329874512,-0.0531631736509116,-0.103748292165091,0.300563407192066,-0.264147307263867,-0.0830004298634185,-0.119392025405572,-0.222526778022778,0.419884131454823,0.0129740392820519,0.206622552072921,0.809622305378485,0.637578638992888,0.163457790382946,0.223247716762215,0.70653879809208,0.587405057328964,0.307464898080595,0.0460773465994847,0.0790992573328774,0.443821767528397,0.173438624491395,0.0150852446668258,0.105513193165201,-0.174788446179536,-0.13898151761689,-0.500546968464381,-0.138716495606398,-0.177095192493456,-0.123266385883421
"LOC111099835","GO:0005634;GO:0008380","black",-0.391886514672252,-0.478648186974194,-0.335107634912117,0.351273860783963,0.142455516524329,0.314301577943672,0.409756208453154,-0.134704699173577,-0.0273516875529703,-0.222842550007925,0.0644026996769923,0.020858956795463,0.118032304954139,0.100265863948836,0.516717646479949,0.14412747016292,0.052164585955697,0.540009850110785,0.901408948331741,0.306761151595177,-0.0950967444006334,-0.109172741750211,0.141825059886598,0.0677953739918073,0.191699356876835,0.0999681535543035,0.326814834295227,-0.0275382406079095,-0.121197048460114,-0.158387067771543,-0.100483785929424
"LOC111099841","GO:0005515","black",0.0612046123061441,0.0960807634548758,0.0156157710440586,-0.408359067543725,-0.472937191970143,-0.211712774221095,-0.419806512652101,0.384513399172852,0.153496601066006,-0.143670446571122,0.781459188196479,0.662762686919489,0.943622003899808,0.0530509773324794,0.0226606089199865,0.332161283268229,0.0461217896998657,0.0700476669476027,0.48439397718621,0.513110917285212,0.122596920269322,-0.256121472796386,-0.00159730804132769,-0.302603788115077,0.894798787156069,0.386752847758752,-0.32853908273618,-0.341271546201281,-0.452240414395996,0.0796235760345376,-0.262824101925089
"LOC111099845","GO:0030246","yellow",0.0203031246003452,-0.227494249077297,-0.389438772841535,-0.11134731630812,0.0204129641761625,-0.132412150476745,0.0826442014481346,0.205040190852313,-0.22826183433428,-0.0544090662142682,0.92673818341273,0.296508836840393,0.0662367372862568,0.612996259085311,0.926342880479478,0.546991195257119,0.707744420846591,0.347974524086314,0.294837750494701,0.805242966433488,-0.491802712192151,0.318983755470507,0.310660221248278,0.448500634194159,0.282297125005281,0.0105264734765021,-0.122715967342766,0.0633953535077987,-0.0286946369488539,-0.186450644286679,-0.29607013477645
"LOC111099846","GO:0007219;GO:0016567","brown",-0.0835447562195031,0.177168013176185,0.303232952530143,0.0292703709946231,0.136520254784376,-0.0361353724364081,0.131793981079626,0.00960175732410539,-0.164906232328871,0.0315055864484489,0.704697892646116,0.418680503588891,0.159567063974536,0.894529155650423,0.534510550504802,0.869976900860548,0.548880721987345,0.965317896425169,0.452093362953273,0.886523672609072,-0.432195219959281,-0.186544957175563,-0.111265403064292,0.0389484123324045,-0.0325928180223252,0.309403040395021,0.363240440620619,0.258642823640418,-0.089786576631579,0.189868451126117,-0.0381923087645864
"LOC111099849","GO:0003676","blue",0.356194374461155,0.458517079467081,0.357130699046128,-0.465311931493002,-0.112471081452833,-0.454452614881837,-0.469429034419468,0.203976585549314,-0.0760302798100025,0.313005490701865,0.0952726602608687,0.0277708675009067,0.0943437797907674,0.025259094893277,0.609394121484221,0.0293661118610839,0.0238279988989966,0.350535429219354,0.730249240577517,0.145878310528468,0.0150095721995907,0.412055804107529,-0.0585740868808165,0.0847597906668577,-0.189094586284208,-0.228744700798189,-0.150942358027291,-0.168901067144077,0.0639084220597583,-0.000207975331022397,-0.0969123160923653
"LOC111099859","GO:0004930;GO:0005886;GO:0007189","black",-0.187443002675164,-0.228580753858158,-0.138997000082666,0.0237888969397315,-0.310462477659048,0.181339978107122,-0.076766471078364,0.0747792976480789,0.278400618238186,-0.281070372491029,0.391753084623026,0.294145163231286,0.52705101403404,0.914201847383957,0.149357291334695,0.407627693456543,0.727733184389667,0.734530843309761,0.198332978644883,0.193884923901467,0.038786509903406,-0.224364395560385,0.137914225774079,-0.101343847104652,0.515433475451805,0.341768202325858,0.267312768552375,-0.252975586238019,-0.395841131140008,-0.0161828296594254,-0.221668375274363
"LOC111099862","GO:0005576;GO:0030414","turquoise",0.217977070506131,0.175557515284078,0.0776004783634357,-0.086073139043922,0.137019458543894,-0.162976536698772,-0.0158095731293877,0.0146780801927125,-0.17055044585894,0.170722873754192,0.317714339294716,0.422990481285693,0.724886108504761,0.696168067974083,0.533003071881317,0.457475615207909,0.942923415801935,0.9470026069194,0.436542839816955,0.436072323076507,0.486104561886987,0.354538700221827,0.502924308843122,0.250271275791151,-0.109614884747568,-0.220646485113886,-0.402505172822198,-0.370494117718598,-0.160855491539757,-0.583303991046978,-0.496674975943535
"LOC111099865","GO:0004601;GO:0006979;GO:0020037","turquoise",0.154509204447855,0.189016157006074,0.219213304076547,-0.237599299053282,-0.275656010413491,-0.122941469192944,-0.233704511143527,0.233914507207177,0.0796698180403236,-0.0940571625261155,0.481481312428668,0.387718289288524,0.314909102219735,0.274978813705435,0.202977277828293,0.5762616743505,0.283156772839714,0.282711989090727,0.717837215331506,0.669469963521948,0.841837035511296,-0.0880710785415685,0.138646299347571,-0.169786075926661,0.196594474568949,-0.152786866607109,0.0677907166290917,-0.375022959652443,-0.180282508061043,-0.258987675308097,-0.207508627920528
"LOC111099870","GO:0004857;GO:0005737;GO:0007165;GO:0019208;GO:0019901","red",-0.444170841859297,-0.199625555628345,0.147769557810982,0.318436837682358,0.0180337683229464,0.340473232698283,0.242104477056403,-0.180417468641461,0.159902381512622,-0.206902469640941,0.0337286804674634,0.361126431897216,0.501032349872542,0.138641117243075,0.934909013708656,0.11189953766962,0.265707527389642,0.410057716998571,0.466118325336264,0.343517233366809,-0.321180687693152,-0.542454972457166,-0.723749973543482,-0.478005296333751,-0.257322119540051,0.303541697782701,0.31651165987654,0.555180121699385,0.225518960663862,0.760094078598252,0.763253610436053
"LOC111099882","GO:0001678;GO:0004340;GO:0005524;GO:0005536;GO:0005739;GO:0005829;GO:0006006;GO:0006096;GO:0008865;GO:0046835;GO:0051156","blue",0.352973185739578,0.0720732382215722,-0.24151974769947,-0.0685180337839141,0.198936607556956,-0.174668069636056,-0.0299209704295042,-0.055713574612458,-0.1705953012731,0.254414733629252,0.0985200778715526,0.743818634497616,0.266899448084639,0.756073371507229,0.36282029423403,0.425381070386296,0.892197955092915,0.800663652413294,0.436420413462844,0.241402467302333,0.253971695146995,0.753659867647682,0.524254234183304,0.465254509424405,-0.0831175451972396,-0.57948286248977,-0.154390719711312,-0.528389495433264,0.022581786536311,-0.635134547599249,-0.41034952506573
"LOC111099898","GO:0005515","turquoise",-0.139086847473806,0.0272808074258716,0.396866810864318,0.172928735681216,-0.016210644585125,0.197897698330175,0.115708919760109,-0.0979963012571589,0.116437415733234,-0.12713071884958,0.526781337454234,0.901663236553675,0.0607911474621177,0.430076978908437,0.941477824556035,0.365383273378689,0.599064660292322,0.656436579041258,0.596750764205537,0.563229979728381,0.379746808558176,-0.0849911922879107,-0.0206485374356266,-0.243208855272713,-0.185845982302219,0.10548977902286,0.0133740065877099,-0.112159008600178,-0.136081767334377,-0.0303143380031951,-0.0114648551851206
"LOC111099899","GO:0005515","black",-0.0805622702427681,-0.168325540421504,-0.144936273088589,-0.00803042729147226,-0.151703396744337,0.0670381609907616,-0.224007993556134,-0.114104297850005,0.286681007621245,0.0378421606719057,0.714804029013298,0.442638351138707,0.509366063946572,0.97099108689474,0.489573596026501,0.761191463949227,0.304172346642414,0.604174597860784,0.184759406282696,0.863889786045743,0.158506984879507,0.165449112417785,0.112108008847643,-0.0412904792213167,0.416059630233713,0.0411269054935116,-0.0908948348480609,-0.412736239473882,-0.2680434453221,-0.189569988574984,-0.275141925863088
"LOC111099909","GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0007417;GO:0007420;GO:0030182","turquoise",0.193438809129687,0.198261849626752,0.0331248018290805,0.259720205831732,0.289765470667155,0.14016482935024,0.339498631760066,-0.170182229531204,-0.159452917777513,0.0107317123112278,0.376501665863486,0.364483726258166,0.88073105961519,0.231390180582688,0.179870126892813,0.523550877825065,0.112995804714632,0.43754852553487,0.467388947774034,0.961239253220498,0.356850677085164,0.175932344309777,0.55130111496844,0.317085147248676,-0.246043652880136,-0.212970234400648,0.0485932033024197,-0.278292237150318,-0.16790989076152,-0.507567543620098,-0.458535435511988
"LOC111099917","GO:0008270","green",-0.0836982166484067,0.0203229369143732,0.178130457329075,0.228066268136424,-0.150868076388802,0.325740840896278,0.286981499232814,0.0706381604145632,0.100988294835968,-0.441198634117964,0.704179180177369,0.926666879402914,0.416116309471264,0.295262955551035,0.49199578677324,0.129317600346947,0.184279124700742,0.748758277497037,0.646601089483599,0.0350809400621243,0.00580813022751744,-0.210568281120354,-0.240430564725781,-0.276854412624623,-0.0667319045340124,0.202193824237003,0.282911028314392,0.0757638378191944,-0.0521402829315609,0.195947899911758,0.231808204883337
"LOC111099918","GO:0005515;GO:0006623;GO:0007005;GO:0045053","green",-0.459133981855937,-0.321857353626603,0.0398463844051209,0.150844050696237,-0.0735826580703287,0.202345368853931,0.272654395873525,0.109634660762225,-0.0259275500546097,-0.339821319358337,0.0275349094788846,0.134216950359689,0.856751461102989,0.492065542435921,0.738633622948259,0.354484446559046,0.20813984403112,0.618502711838124,0.9065199229745,0.112631969488074,-0.325117757429108,-0.549258771668605,-0.558446864374418,-0.565825150183267,0.164337079076768,0.60844053689916,0.148479500537472,0.260955525619325,-0.225018267480799,0.768901734616967,0.424906750401342
"LOC111099922","GO:0000398;GO:0003723;GO:0005684;GO:0005686","blue",0.2440093022328,0.079638845840121,-0.0834704681445059,0.204924654771059,0.248003272895481,0.100906832260339,0.123710772728294,-0.280711628213015,-0.0014151386709876,0.165920730456945,0.261848285249794,0.71794255519031,0.704949039917073,0.348252172259895,0.253873435432284,0.646868131969331,0.57385871544671,0.19447864437238,0.994886977192948,0.449277115113324,-0.157200444052661,0.659334375108613,0.391200161484646,0.30876247473687,-0.00739965002050661,-0.161995875740534,-0.204151326318801,-0.46517909346028,-0.185960936678818,-0.394225172810022,-0.402264954574521
"LOC111099932","GO:0006486;GO:0016020;GO:0016757","red",-0.187677350855337,-0.203002666944432,-0.0555571161291279,0.128841898477565,0.255009454757916,0.0139015574060757,0.163770334117795,-0.152075820931482,-0.138021128821371,0.136261507677312,0.39115054177547,0.35289007204611,0.801212548634733,0.557945112183622,0.240266299763892,0.949802831821549,0.455257553712511,0.488495592553105,0.529984285365056,0.535292689767051,-0.386359402742259,-0.0339495689611322,-0.713163462949025,-0.265418915405893,-0.326229804487526,-0.168736113603801,-0.138549475110688,0.538701483575934,0.59646896257944,0.516252526123888,0.827388397347804
"LOC111099936","GO:0005515","brown",-0.211776512947128,-0.276443517540883,-0.081512742472079,0.427169154438625,0.0103972943013432,0.46362712938388,0.355378427921109,-0.20542692120037,0.193599032836914,-0.321992017774321,0.332012338162778,0.201637258187239,0.711578233372821,0.0420525051634141,0.962446262486423,0.0258642238730659,0.0960876358679847,0.34704610998455,0.376098826942835,0.13404486749717,0.210006883520297,-0.314560557690175,0.264309084868454,-0.165190308730716,0.29462515310513,0.369331540379583,0.412861152055483,-0.281025316772736,-0.467818048669169,-0.038172653218202,-0.2096583997452
"LOC111099938","GO:0005886;GO:0005911;GO:0050839;GO:0098609","green",-0.046272595994626,0.260126556765002,0.426213184863142,-0.0321913119342818,-0.109256188402634,0.0192975543942249,-0.11167272970479,-0.00256195902945436,0.126851025202767,-0.0193908021839242,0.833939327432374,0.230634774385036,0.0425643677249331,0.884069841891469,0.61972225506668,0.930357909323448,0.611952276899212,0.990743546181755,0.564095916748429,0.930022190356948,-0.0637626907624752,-0.231261720055392,-0.519711168095014,-0.514328049847052,-0.123554573193974,0.301561137988986,0.0150102454527616,-0.0188347144217685,-0.169496588510522,0.652598325474295,0.300801502777753
"LOC111099945","GO:0047777;GO:0106064","yellow",-0.0994339391700867,-0.00975178081734823,0.0706813532056523,0.169614433349876,0.339167298898504,0.0165712205839703,0.0357900140367209,-0.37106675616706,-0.0147675610733508,0.352215452988302,0.651703664351506,0.964776326680781,0.748609464154984,0.439101728731585,0.113370279350645,0.940178344378376,0.871209472178759,0.0813006561908653,0.94667996757895,0.0992957290909858,0.0473218356899828,0.164581742987809,0.0912663032885763,0.43772393127571,-0.629249503277,-0.601262472817736,0.406269943418874,0.360573798785144,0.583401711884997,-0.216840104487658,0.237884958519218
"LOC111099949","GO:0000139;GO:0006493;GO:0008194;GO:0016758","magenta",-0.349738375715945,-0.171749682085351,0.0233356336725013,-0.0227196847256825,-0.0218992640912845,-0.0139856277301632,0.273869901200529,0.298078375892173,-0.273165928152756,-0.282168424832709,0.101862878056468,0.433276011613118,0.915830921120909,0.918045227407666,0.920995511635157,0.94949963686474,0.206038743448891,0.167138681951366,0.207253872156127,0.192075315559913,-0.498845159977427,-0.333966857631964,-0.265845902383017,0.140653196575151,-0.14512514557972,0.117803407745598,0.139563134047426,0.848106021321355,0.393307728882174,0.169114728488146,0.277340091171356
"LOC111099952","GO:0005507;GO:0005886;GO:0006826;GO:0016491","greenyellow",0.184155061551589,0.434983470436399,0.337535509691528,-0.239771825432934,-0.278576920694574,-0.123865400556903,-0.271874384148455,0.202434019338384,0.114473112758958,-0.0615256168809751,0.400261716079802,0.0380470082375219,0.115227756770684,0.270482719162616,0.198037129733633,0.573376258990111,0.209495711314142,0.354269166097004,0.602998498335874,0.780340196341825,-0.0294882155125927,0.00640709056477459,0.221724834267922,0.069690245088859,0.247509783801351,0.263963720705684,-0.355507214177888,-0.198523672547077,-0.382796985686049,-0.105370945136975,-0.545229972680747
"LOC111099953","GO:0016020","turquoise",-0.452621115506666,-0.246334717960588,0.174217475496397,-0.000828916307150022,-0.34917904741752,0.173679773256641,-0.26795715910476,-0.0520551916047205,0.449278803057052,-0.145521688449977,0.0301083938817814,0.257185804551884,0.426594928438294,0.997005038639501,0.102449253641487,0.428045892673778,0.216394404221824,0.813521535759493,0.031501409795519,0.507638653066194,0.371375075445945,-0.208303880541252,0.052661556261826,0.0281593086897714,-0.0268605019648174,-0.0922092082963176,0.230256822686547,0.116648429122267,0.101765881510148,-0.159353828979891,0.00982715981402157
